tipo,ubicacion,tamano,rendimiento,fertilizante
Cherry,Níjar,9884,3.665998502564738,abono foliar
Kumato,Roquetas de Mar,2448,1.527930894151896,abono orgánico
Raf,Níjar,6534,1.0467573247046351,abono líquido
Corazón de buey,Níjar,3087,4.327010742390591,abono líquido
Kumato,Níjar,7529,1.9284695188095076,NPK
Pera,Adra,2504,2.877309814662596,abono foliar
Corazón de buey,Adra,6666,2.8357977120814972,abono foliar
Raf,Roquetas de Mar,8661,4.2759917807931975,abono líquido
Kumato,Almería,9048,2.4171247262638085,abono granulado
Pera,Roquetas de Mar,5858,4.466284525209754,abono granulado
Cherry,El Ejido,6162,1.2534221674268702,abono foliar
Kumato,Roquetas de Mar,3218,4.490727020252672,NPK
Raf,Almería,2797,3.6479072478586305,abono líquido
Raf,El Ejido,6689,3.533348181789676,abono foliar
Kumato,El Ejido,9651,4.594173569824313,NPK
Pera,Adra,5172,3.870210499223251,abono foliar
Cherry,El Ejido,8646,4.272421260353299,abono orgánico
Raf,El Ejido,8573,3.5769390873501217,abono granulado
Corazón de buey,Almería,9768,3.4836142540690127,abono líquido
Pera,Almería,6978,3.9258938696970063,abono granulado
Kumato,Almería,2686,4.208146230237539,abono orgánico
Cherry,Níjar,1479,4.787286632478126,abono orgánico
Cherry,Níjar,1273,1.0021063161515529,abono granulado
Raf,Adra,3955,4.096674468883551,abono foliar
Pera,Níjar,3243,1.712516812180525,abono foliar
Raf,Roquetas de Mar,4286,1.8543110861377108,abono foliar
Cherry,El Ejido,5844,4.7854838545242115,abono foliar
Raf,Adra,1997,3.032663745867252,NPK
Kumato,Adra,6220,3.497399486465958,abono líquido
Cherry,Adra,5998,3.917867654491245,abono orgánico
Kumato,Adra,2489,2.883742878622037,abono orgánico
Raf,El Ejido,5719,2.5095903725358344,abono granulado
Raf,Roquetas de Mar,2439,4.11097270656288,abono líquido
Cherry,Níjar,4497,2.971639959544515,abono orgánico
Corazón de buey,Adra,3660,4.627029140657264,abono orgánico
Kumato,Adra,9750,2.9817361080493754,abono líquido
Cherry,Adra,8889,4.909199744561005,abono foliar
Cherry,El Ejido,2148,3.578814547617657,abono granulado
Kumato,El Ejido,3674,2.2935517263079634,NPK
Raf,El Ejido,3996,4.574221370819405,abono foliar
Cherry,Adra,7582,1.7319757940211873,NPK
Raf,El Ejido,4077,4.432962822307087,abono orgánico
Cherry,Roquetas de Mar,7674,4.824498206852862,NPK
Pera,Adra,7361,4.067139757563494,abono orgánico
Corazón de buey,El Ejido,1826,2.9462359561409217,abono líquido
Pera,Almería,2419,2.466893410729678,abono granulado
Pera,El Ejido,9632,2.7950224933657193,abono orgánico
Pera,Roquetas de Mar,9560,4.099039128527927,abono líquido
Pera,Adra,3955,1.4329738425306755,abono orgánico
Corazón de buey,Almería,2927,1.070385248190036,abono orgánico
Pera,Roquetas de Mar,4270,1.2933248705160953,abono granulado
Raf,Adra,9807,4.33328556839491,abono granulado
Raf,Adra,3180,4.693143877771114,abono orgánico
Raf,Almería,4222,3.881862786512824,abono foliar
Pera,Adra,4963,2.2751892846375554,abono granulado
Kumato,Níjar,9440,1.5481127252869924,abono orgánico
Kumato,Almería,1218,1.2640072916984386,abono líquido
Kumato,Roquetas de Mar,4911,4.09360362900842,abono granulado
Pera,Adra,9335,1.6321268455866882,abono foliar
Corazón de buey,Almería,3514,4.692913842638147,NPK
Kumato,Níjar,7151,3.1420063886256977,abono orgánico
Raf,Níjar,6787,2.296959860407458,NPK
Pera,Roquetas de Mar,3457,2.4442413069246336,abono líquido
Raf,Níjar,6301,2.412021814512697,abono granulado
Kumato,Adra,9163,3.122521882931982,abono granulado
Kumato,Almería,5328,2.5916587397293425,abono granulado
Kumato,Níjar,6844,1.2952394316074538,abono foliar
Kumato,Adra,9791,2.133171176829875,abono orgánico
Raf,Adra,8107,1.5795930799184923,abono granulado
Pera,Níjar,1234,2.3148661866605287,abono granulado
Corazón de buey,Roquetas de Mar,4229,2.8206425585540362,abono granulado
Corazón de buey,Adra,9112,3.8582770165882363,abono líquido
Kumato,Adra,9614,4.832153256334587,abono líquido
Pera,El Ejido,9054,2.6737192253480457,abono granulado
Pera,Roquetas de Mar,1580,2.0226355872374095,NPK
Kumato,El Ejido,7201,3.762617193767755,abono líquido
Kumato,Roquetas de Mar,4269,1.7868980280565463,abono líquido
Kumato,Almería,7258,2.4624527767662006,abono granulado
Cherry,Níjar,4675,2.5646507764260345,NPK
Cherry,Níjar,8267,3.774862475776588,abono líquido
Kumato,El Ejido,2889,3.793029406741368,NPK
Pera,Adra,5243,3.373895907141665,abono granulado
Kumato,Roquetas de Mar,8314,1.0716777188254856,abono líquido
Corazón de buey,Almería,2127,3.6787538221055582,abono foliar
Cherry,Almería,6464,2.4753048786466123,NPK
Cherry,El Ejido,9318,1.0873568948743415,abono granulado
Cherry,El Ejido,9373,3.116793140183144,abono granulado
Raf,El Ejido,5835,4.2097680078584805,abono líquido
Raf,El Ejido,2983,1.4210550300949372,NPK
Pera,Almería,8426,2.9495181944370135,abono foliar
Raf,Almería,5549,2.0632706524235784,abono líquido
Cherry,Adra,5506,2.700813153962404,NPK
Kumato,Roquetas de Mar,1894,3.996379530763779,abono foliar
Pera,Roquetas de Mar,2953,3.901018689605676,NPK
Pera,Almería,8500,4.719403311230449,abono foliar
Raf,Níjar,4333,1.9859078135077834,NPK
Pera,Adra,5499,2.221303537724198,abono orgánico
Cherry,Níjar,5373,3.572479477902876,abono foliar
Kumato,Almería,5167,3.12412017723827,abono líquido
Cherry,El Ejido,4464,3.329072661907027,abono líquido
Cherry,Níjar,6275,3.383205398922141,abono líquido
Kumato,Roquetas de Mar,3128,4.658572370042597,NPK
Raf,Níjar,4977,4.595651967269591,abono foliar
Cherry,Roquetas de Mar,9591,4.038015395487703,abono orgánico
Raf,Roquetas de Mar,4911,1.3357985035518825,NPK
Pera,Roquetas de Mar,2700,4.038481415437866,abono orgánico
Kumato,Almería,5047,2.647018177754365,abono foliar
Cherry,Roquetas de Mar,4779,3.353286002874116,abono foliar
Pera,Adra,5053,1.8796909654530642,abono foliar
Kumato,El Ejido,4671,2.6377544755497238,NPK
Cherry,El Ejido,9167,4.857536535254994,abono orgánico
Raf,Almería,4579,2.1178002337625643,abono líquido
Raf,El Ejido,7739,3.028236992607535,abono líquido
Raf,Níjar,5368,1.3356849058064353,abono foliar
Kumato,Níjar,1106,3.2105375751561165,abono orgánico
Cherry,Adra,1148,4.172322856722758,abono orgánico
Corazón de buey,Roquetas de Mar,6034,2.358620049517536,abono orgánico
Cherry,Almería,8413,1.221967260438379,NPK
Corazón de buey,Adra,9507,4.035565428102769,abono orgánico
Cherry,Níjar,5532,4.689365173042667,NPK
Corazón de buey,Almería,1470,3.1994939199658115,abono orgánico
Corazón de buey,Almería,8856,3.4752867434052312,NPK
Raf,Níjar,2755,3.8279447467982974,NPK
Raf,Almería,4779,4.82591257984709,abono foliar
Pera,Roquetas de Mar,9232,4.0662680008238326,abono granulado
Raf,Adra,8775,1.7926454655934743,NPK
Raf,Adra,9870,4.056775352518713,abono granulado
Kumato,El Ejido,2273,2.700040568030227,abono foliar
Cherry,El Ejido,7873,2.696525690813046,abono líquido
Kumato,Níjar,9976,2.3287536743896142,abono granulado
Raf,El Ejido,4018,3.8360925259107512,abono orgánico
Corazón de buey,Roquetas de Mar,2382,3.678745646007219,abono líquido
Raf,Níjar,4903,2.011185476718927,NPK
Raf,Adra,3184,4.418504003691114,NPK
Corazón de buey,El Ejido,4606,1.3164092693555718,abono foliar
Corazón de buey,El Ejido,2697,4.986434230943333,abono granulado
Raf,El Ejido,7753,3.53560640680685,abono granulado
Cherry,Almería,7068,4.67602724905874,abono foliar
Pera,Níjar,4400,4.0970931083050495,abono líquido
Kumato,Adra,8497,2.050171661284227,abono orgánico
Kumato,Roquetas de Mar,3839,1.8325024803612493,NPK
Raf,Roquetas de Mar,9883,2.0233475771823706,abono granulado
Pera,Almería,8308,3.67131211434356,abono líquido
Cherry,Roquetas de Mar,6928,1.4382979859869183,NPK
Kumato,Adra,4187,4.638488482150665,abono líquido
Cherry,Níjar,3390,1.9956030170327361,abono líquido
Raf,Níjar,3057,2.160564408489884,abono granulado
Raf,Almería,2440,1.9303332329637155,NPK
Raf,El Ejido,7126,3.124522271150788,NPK
Cherry,Níjar,7809,3.485114345105052,abono foliar
Cherry,Roquetas de Mar,7403,2.6065868548702413,abono orgánico
Kumato,Adra,9835,4.935879105369015,abono líquido
Pera,El Ejido,7674,2.785728735093418,abono orgánico
Pera,Adra,7645,1.8056328868246707,abono orgánico
Raf,Níjar,6142,1.0774955197007405,abono líquido
Kumato,Roquetas de Mar,8232,1.777510007323177,abono líquido
Pera,El Ejido,4110,1.0726049486953264,abono líquido
Cherry,Almería,3931,4.252322693534534,abono líquido
Raf,Roquetas de Mar,7784,1.3658302747250506,abono líquido
Kumato,El Ejido,2804,4.93575082900529,abono foliar
Cherry,Almería,2522,4.411518607514242,abono granulado
Raf,Almería,4618,4.848232994901393,abono líquido
Corazón de buey,Almería,1966,2.752258644550026,abono foliar
Raf,Roquetas de Mar,3721,1.3118691272597793,abono orgánico
Cherry,Roquetas de Mar,8407,4.636312101270082,abono orgánico
Raf,Almería,6204,1.6174903527204232,abono orgánico
Cherry,Almería,4725,3.21854380259938,abono líquido
Raf,El Ejido,7502,2.045408454996432,abono orgánico
Raf,Roquetas de Mar,8529,3.0926244621973784,abono líquido
Raf,Níjar,4261,3.4863122391923738,abono foliar
Kumato,Adra,7750,1.4889545334186605,abono granulado
Kumato,Níjar,5337,4.387067259047708,abono líquido
Kumato,Níjar,4531,2.9630058234529306,abono granulado
Corazón de buey,El Ejido,2000,3.3567081214184777,abono granulado
Cherry,Adra,9946,3.8964945307729537,abono granulado
Kumato,El Ejido,3716,1.6338352393009457,abono orgánico
Corazón de buey,Níjar,7248,1.5796620527238452,NPK
Cherry,Adra,5172,2.3668329256585166,abono orgánico
Corazón de buey,Adra,5254,3.20068683127993,NPK
Cherry,Adra,3764,1.7365360984391023,abono granulado
Kumato,Adra,4285,4.244116352604073,abono líquido
Cherry,Adra,8007,2.2152917518848216,NPK
Kumato,Roquetas de Mar,4874,3.5941710644951517,abono granulado
Raf,Roquetas de Mar,3547,3.394805624533817,abono foliar
Raf,Almería,2474,3.0242387276555336,abono granulado
Kumato,Níjar,9827,4.801923229463971,abono orgánico
Pera,Níjar,8009,2.185932422624179,abono foliar
Cherry,Roquetas de Mar,6065,1.0068535303547943,abono foliar
Kumato,Níjar,2344,3.9690709867918685,abono orgánico
Kumato,Níjar,9777,3.0216559119221214,abono líquido
Pera,Roquetas de Mar,3612,1.099914215982066,abono foliar
Raf,Adra,4274,3.6112890229986125,abono orgánico
Pera,Níjar,2284,4.710319527214269,abono orgánico
Corazón de buey,Roquetas de Mar,9236,3.004954051244375,NPK
Pera,Almería,6095,3.6860151448589744,abono líquido
Cherry,Adra,5408,1.9960753685704726,abono granulado
Kumato,Níjar,5723,4.043240962075147,abono líquido
Corazón de buey,Adra,1073,3.5905070027198294,abono líquido
Cherry,Níjar,2591,4.229274032271731,abono líquido
Kumato,El Ejido,6684,3.504906222083071,abono granulado
Corazón de buey,Níjar,4565,3.6460900204806403,NPK
Pera,Roquetas de Mar,6159,3.5575338406575368,abono granulado
Pera,Roquetas de Mar,7570,1.252518498543333,abono orgánico
Kumato,Roquetas de Mar,8248,1.729638033197768,abono foliar
Corazón de buey,El Ejido,1912,1.5855536296076922,abono granulado
Corazón de buey,El Ejido,9062,1.4223253553380486,abono foliar
Kumato,Níjar,5301,1.8092333956652347,abono granulado
Raf,Adra,3576,3.921300706018962,NPK
Cherry,El Ejido,6410,3.0308215884377465,abono granulado
Raf,Adra,9289,3.008318932851503,abono foliar
Cherry,Adra,9833,3.5716972885453377,abono líquido
Raf,El Ejido,2902,4.230830950007974,abono foliar
Corazón de buey,Adra,9363,2.8027151177228227,NPK
Raf,Almería,6771,2.525971122301671,abono granulado
Raf,Roquetas de Mar,1055,4.8420658232882605,abono granulado
Corazón de buey,Almería,3760,1.2497781172476006,abono granulado
Pera,El Ejido,7175,3.7950531796815774,abono granulado
Pera,El Ejido,5211,4.217908108758023,abono foliar
Cherry,Roquetas de Mar,8190,4.88960014856056,abono foliar
Kumato,Roquetas de Mar,4348,1.6961659023716043,abono líquido
Raf,El Ejido,8236,3.408282205515561,abono líquido
Cherry,Roquetas de Mar,8611,3.2234060163605003,abono granulado
Cherry,Níjar,8333,2.7422844413379113,abono orgánico
Pera,Almería,1892,1.3508971712894562,abono foliar
Pera,Roquetas de Mar,6052,3.151418090569137,NPK
Cherry,Roquetas de Mar,8120,1.0262461562499605,NPK
Kumato,Níjar,6991,4.1863194628377,abono orgánico
Raf,Níjar,3586,4.622041808296766,abono granulado
Corazón de buey,Níjar,3964,3.595170510182806,abono orgánico
Cherry,Adra,7151,4.574779002724703,abono orgánico
Raf,Roquetas de Mar,6318,2.347485554778187,NPK
Kumato,Almería,6920,1.3318005293131,abono orgánico
Corazón de buey,Adra,6252,1.8963737309881719,abono foliar
Kumato,Adra,5531,2.533888527290411,abono líquido
Raf,Níjar,2266,4.342003381590736,abono granulado
Cherry,El Ejido,3564,3.3148911744524194,NPK
Raf,El Ejido,9489,3.649392772143419,abono foliar
Pera,El Ejido,9991,2.382820074586234,abono foliar
Raf,Roquetas de Mar,4878,2.0455705094786123,abono líquido
Cherry,Almería,2316,3.745426931174707,abono orgánico
Corazón de buey,Adra,5709,4.96652582270601,abono foliar
Kumato,Almería,5523,4.979636552823784,abono granulado
Raf,Roquetas de Mar,3280,3.3734112259316453,abono granulado
Raf,El Ejido,4096,2.7055193550710626,abono líquido
Raf,Roquetas de Mar,8904,3.211264327989912,abono foliar
Pera,Níjar,6134,2.112891686296031,abono líquido
Cherry,Roquetas de Mar,1444,1.3707946579206278,abono orgánico
Raf,Adra,1795,2.4275865122852096,abono foliar
Cherry,El Ejido,8186,2.5810116076632084,abono granulado
Pera,Almería,1345,3.3209297033100764,abono foliar
Cherry,El Ejido,6438,2.2216134292232415,abono orgánico
Cherry,Níjar,5855,3.9528953095787975,abono granulado
Kumato,Almería,4766,4.105855505207116,NPK
Pera,El Ejido,7536,1.1522120461800371,NPK
Cherry,Adra,1582,2.834430667709266,abono granulado
Raf,Roquetas de Mar,1895,3.112952561675139,abono orgánico
Cherry,Níjar,3072,1.9628993915353892,abono líquido
Cherry,El Ejido,6413,3.562696473646945,abono líquido
Kumato,Adra,9994,3.459515857532765,abono líquido
Raf,Níjar,9960,4.69205419840641,abono foliar
Pera,El Ejido,8899,4.388506577226051,abono líquido
Corazón de buey,Almería,2757,1.9183407627628695,abono orgánico
Raf,Almería,6738,3.155916565141809,abono granulado
Kumato,Roquetas de Mar,8040,1.7824332474754647,abono granulado
Raf,Roquetas de Mar,5034,4.447676346865368,NPK
Kumato,Níjar,7583,4.7208665753309536,abono foliar
Kumato,Roquetas de Mar,7670,4.135200485915617,abono orgánico
Corazón de buey,El Ejido,2216,2.5421040851443513,abono foliar
Corazón de buey,Roquetas de Mar,7878,4.8347794408731275,abono foliar
Pera,Adra,6033,3.313944943262244,abono orgánico
Pera,Almería,2622,3.15767118010647,abono líquido
Cherry,Roquetas de Mar,7523,4.921635085812781,abono líquido
Pera,Almería,5676,4.564531825492976,abono foliar
Raf,Roquetas de Mar,7614,1.6500794873882212,abono orgánico
Cherry,Adra,2594,4.859903751270412,abono líquido
Corazón de buey,Roquetas de Mar,6214,1.7264027223259633,abono foliar
Cherry,El Ejido,7507,4.703652502936061,abono foliar
Kumato,El Ejido,6985,3.9161917959158634,abono líquido
Kumato,El Ejido,7022,3.1369784708961572,abono foliar
Corazón de buey,El Ejido,4225,1.4531662054674426,abono granulado
Kumato,Roquetas de Mar,7033,4.087466339001631,abono foliar
Raf,Adra,5815,3.333849922884073,abono orgánico
Pera,Níjar,9581,4.939881167862092,abono foliar
Raf,El Ejido,8536,2.3932883320139897,abono líquido
Pera,El Ejido,2623,2.7495067887916758,abono foliar
Pera,Adra,6077,3.6675604050114834,abono granulado
Pera,Adra,6528,1.6355097301490296,abono granulado
Raf,Almería,8800,4.2820821145934005,NPK
Raf,Níjar,7771,1.300274375314546,abono líquido
Cherry,El Ejido,4025,1.08712452503167,abono foliar
Pera,Adra,4555,3.2529953857675697,abono líquido
Pera,Níjar,2038,1.4897285700841407,NPK
Raf,El Ejido,8986,2.3701186964760477,abono orgánico
Raf,Almería,7489,1.8154873390464452,abono foliar
Kumato,Almería,6456,4.357990363844598,abono foliar
Raf,Roquetas de Mar,1859,2.254594741442465,abono foliar
Corazón de buey,Almería,1459,3.75676007463651,abono foliar
Cherry,Níjar,5046,1.7402117100678676,abono orgánico
Cherry,Almería,9120,3.030021131066694,abono foliar
Corazón de buey,El Ejido,2844,2.2901477348889765,NPK
Raf,El Ejido,9299,2.9744055823203266,abono líquido
Raf,Roquetas de Mar,3962,3.028968376070783,abono granulado
Kumato,Roquetas de Mar,2315,4.770967692448595,abono granulado
Pera,Níjar,3238,1.4672612991130132,abono granulado
Raf,Almería,6689,2.772412318201657,abono granulado
Raf,Adra,7342,1.3081105192519353,abono orgánico
Kumato,Adra,8039,2.731821549406006,abono foliar
Raf,El Ejido,4409,4.366457952402709,abono granulado
Raf,Almería,6311,2.7441598041863315,abono líquido
Corazón de buey,El Ejido,1693,4.402264719460531,abono granulado
Cherry,Roquetas de Mar,2297,1.9248699236905593,abono foliar
Pera,Almería,4101,2.3952971713636457,abono orgánico
Raf,El Ejido,3014,3.69711726952221,abono líquido
Corazón de buey,Adra,8782,1.2893794210801444,NPK
Kumato,Níjar,3621,1.7084274901071343,abono líquido
Raf,Adra,4898,4.1052037675026565,abono orgánico
Cherry,Níjar,7684,4.685235597114778,abono foliar
Kumato,Almería,3197,3.7922301035175834,abono líquido
Kumato,Adra,5068,2.092379128934243,NPK
Raf,El Ejido,2090,4.717495790947032,abono foliar
Raf,Adra,2229,4.256282552522222,abono foliar
Raf,Roquetas de Mar,9571,4.048038095935405,abono granulado
Kumato,Níjar,7951,4.829669505594714,abono foliar
Kumato,El Ejido,6704,2.0669973509812993,abono granulado
Corazón de buey,El Ejido,5269,4.1318851952923765,NPK
Cherry,Níjar,4812,3.469749831735251,abono líquido
Corazón de buey,El Ejido,6926,3.715661268294094,abono granulado
Corazón de buey,El Ejido,1436,4.822832445080319,abono orgánico
Kumato,Roquetas de Mar,5952,2.7763117362919822,abono foliar
Cherry,Roquetas de Mar,3697,2.6022788823875653,abono orgánico
Cherry,Roquetas de Mar,9988,1.2632912709486175,abono líquido
Corazón de buey,El Ejido,5478,3.858964612111972,NPK
Cherry,Roquetas de Mar,6960,2.2873909524818408,abono granulado
Raf,Adra,2762,1.5416032360189504,abono orgánico
Pera,Níjar,9238,2.6156796651275904,abono orgánico
Kumato,El Ejido,5210,1.6825575024300066,abono foliar
Kumato,Níjar,5127,2.6112994982740116,abono foliar
Raf,El Ejido,8376,1.8477651350211617,abono foliar
Raf,Níjar,5422,3.485186961036939,NPK
Pera,Roquetas de Mar,2335,3.102186674660307,abono líquido
Cherry,El Ejido,8068,1.5477920484390757,abono granulado
Cherry,Almería,2280,4.442706722780361,abono foliar
Raf,Adra,1192,1.7688855606469023,abono orgánico
Kumato,Níjar,5837,2.923396845029014,abono granulado
Raf,Roquetas de Mar,4462,2.7331693218832283,abono líquido
Cherry,Roquetas de Mar,1903,4.489740821088942,NPK
Corazón de buey,Níjar,9969,4.871910978421775,abono orgánico
Raf,Adra,7324,1.6267632363111906,abono foliar
Cherry,Níjar,5391,2.7798192412841654,NPK
Corazón de buey,Adra,8245,4.463508095262466,NPK
Raf,Adra,7779,2.1226797420333265,abono orgánico
Cherry,Almería,4291,4.2255577250079845,abono granulado
Kumato,El Ejido,8229,1.402570520686162,abono orgánico
Cherry,Níjar,6007,4.273925945432646,abono orgánico
Corazón de buey,El Ejido,8112,3.789164387873767,abono granulado
Kumato,Roquetas de Mar,1839,2.790735142421301,abono granulado
Cherry,El Ejido,8295,3.572240073002984,abono orgánico
Corazón de buey,Níjar,6305,1.9155685234802209,NPK
Raf,Níjar,3015,2.011826820016014,abono orgánico
Pera,Adra,6368,3.572090533569988,abono foliar
Raf,Níjar,5521,1.014388983559868,NPK
Pera,Níjar,2182,1.0843417482547912,abono líquido
Raf,El Ejido,1281,1.0572159563748311,NPK
Pera,El Ejido,9810,2.4505585544695108,abono orgánico
Pera,El Ejido,6319,3.151090315162527,abono foliar
Raf,Adra,2436,1.7272600788916717,abono granulado
Corazón de buey,Almería,5370,3.2397377571157895,abono granulado
Pera,Níjar,5608,2.990531513773517,abono granulado
Kumato,Níjar,6370,3.3778037449443246,NPK
Pera,Níjar,3698,4.913812929785544,NPK
Corazón de buey,Almería,3308,1.2845145154058328,abono orgánico
Raf,Almería,6284,1.921127242317882,abono orgánico
Raf,Almería,4053,3.166328436791151,abono granulado
Corazón de buey,Adra,3389,3.772291482154113,abono orgánico
Corazón de buey,Almería,7055,4.772863931966825,NPK
Corazón de buey,Níjar,1650,1.7077088120502095,abono granulado
Corazón de buey,Almería,9381,3.9478721054193637,abono orgánico
Cherry,El Ejido,5534,2.847012716584999,abono granulado
Pera,Níjar,9230,1.804227646858044,abono granulado
Cherry,Roquetas de Mar,2633,3.0023545322223715,abono líquido
Corazón de buey,Almería,5806,2.1469746847856555,abono líquido
Cherry,Adra,7508,3.1881671393310986,abono foliar
Cherry,Adra,2758,4.525835128079132,NPK
Raf,Adra,9414,3.809940772768362,abono líquido
Corazón de buey,El Ejido,6577,4.514621019103507,abono líquido
Raf,El Ejido,3224,3.4564810659270666,abono líquido
Corazón de buey,El Ejido,3487,2.2935596947256145,abono orgánico
Raf,Roquetas de Mar,2732,3.4850250901187576,abono líquido
Kumato,Adra,7288,3.730404718567557,abono orgánico
Cherry,Níjar,9843,4.2153275065497615,abono orgánico
Corazón de buey,Adra,5281,4.5927779726718825,NPK
Cherry,El Ejido,5483,4.890837042259566,NPK
Pera,Níjar,8501,3.02557933192457,NPK
Raf,Adra,8620,1.3995130490918366,abono foliar
Raf,Roquetas de Mar,6360,1.494306421231118,abono orgánico
Cherry,Níjar,2189,1.9609471543501042,abono granulado
Cherry,Níjar,2910,3.195816690038632,abono líquido
Pera,El Ejido,9143,2.2426442148461865,NPK
Pera,Roquetas de Mar,2958,3.5114541145219755,abono orgánico
Kumato,Roquetas de Mar,3112,1.1228121514929925,abono granulado
Kumato,Níjar,8949,1.3310106314574184,abono foliar
Cherry,Roquetas de Mar,4401,1.4151690357663353,abono foliar
Cherry,El Ejido,1981,3.547102133501832,abono orgánico
Kumato,El Ejido,3643,1.9391727732610193,NPK
Raf,Roquetas de Mar,6985,3.5830980127628558,NPK
Cherry,Roquetas de Mar,9330,4.036423029428182,abono granulado
Raf,Roquetas de Mar,8124,2.998585106146306,abono granulado
Kumato,Adra,4295,4.7597633786658875,abono orgánico
Kumato,Adra,1701,4.822609899625972,abono líquido
Cherry,Níjar,5606,1.7306078244186258,abono orgánico
Cherry,Almería,4610,1.0155052497411963,NPK
Pera,Almería,7695,2.4179002971852044,NPK
Raf,Adra,3010,1.804444718032793,abono orgánico
Cherry,El Ejido,8774,4.747712706620341,abono foliar
Kumato,Adra,1408,3.5496568833118936,abono granulado
Corazón de buey,Roquetas de Mar,6565,1.474995528438492,abono foliar
Cherry,El Ejido,1393,2.129032327565569,abono líquido
Pera,Roquetas de Mar,6846,3.1802071871713435,NPK
Cherry,Níjar,1189,2.9953099999021338,NPK
Raf,Adra,2750,4.469408888322526,abono orgánico
Corazón de buey,Almería,4051,1.1407005767670522,abono orgánico
Pera,Adra,4244,2.6559514701238167,abono foliar
Raf,El Ejido,8991,1.205573990897706,abono foliar
Pera,Roquetas de Mar,7346,4.845253700132448,abono foliar
Kumato,Níjar,2470,3.921536857832463,abono granulado
Kumato,Níjar,4203,3.8515990030761453,abono líquido
Cherry,Roquetas de Mar,5264,2.884549304606283,abono foliar
Corazón de buey,Almería,1044,2.46429787167019,abono orgánico
Cherry,Níjar,2567,2.516821607234569,abono orgánico
Raf,Almería,2609,3.8641306472007675,abono orgánico
Corazón de buey,El Ejido,9589,2.601410469137732,NPK
Pera,Roquetas de Mar,6663,2.4581648404648972,abono líquido
Corazón de buey,Adra,7180,2.6736841770115953,abono granulado
Corazón de buey,Adra,7878,4.925201365071387,abono orgánico
Raf,Adra,3228,4.630763690925721,abono orgánico
Corazón de buey,Almería,3353,2.5871588602836546,abono líquido
Raf,Almería,9387,2.3578044017777415,abono orgánico
Corazón de buey,Adra,2590,1.1491324771252618,abono líquido
Pera,Almería,6960,2.2450986235965664,abono granulado
Corazón de buey,Almería,4759,4.068353066411941,NPK
Raf,El Ejido,4009,1.6997803443550898,abono líquido
Pera,El Ejido,2647,4.623273158072718,abono granulado
Raf,Roquetas de Mar,6149,1.4703416447862159,abono orgánico
Pera,Adra,4117,2.6991656287655506,abono orgánico
Raf,Níjar,1708,1.230355363264425,abono orgánico
Cherry,Roquetas de Mar,8596,2.4235904224825413,NPK
Kumato,Roquetas de Mar,6486,1.3017809312967303,abono orgánico
Raf,El Ejido,3812,2.205200660415871,abono foliar
Corazón de buey,Almería,8792,1.4901279993421084,NPK
Cherry,Níjar,6737,2.4426214668858885,abono líquido
Cherry,Almería,3650,1.7925160879324817,abono orgánico
Kumato,Adra,5419,2.0555315158961904,abono foliar
Raf,Almería,2449,3.9846225036470475,abono líquido
Corazón de buey,Níjar,4762,1.9882938181003333,abono granulado
Raf,Adra,3432,4.151425096205164,abono granulado
Corazón de buey,Adra,1382,3.9544727389089083,abono orgánico
Cherry,Níjar,2021,2.4683992398373182,abono granulado
Cherry,Adra,4727,3.5907206008469887,abono granulado
Cherry,Níjar,8579,4.19185985424126,NPK
Cherry,Almería,5111,2.136634977893694,abono orgánico
Raf,Roquetas de Mar,7176,4.330357796151382,abono orgánico
Kumato,Almería,1530,3.0478247107638237,abono orgánico
Raf,Almería,8846,3.5357261990629225,abono granulado
Corazón de buey,Adra,8066,1.5397753052576193,abono líquido
Corazón de buey,Roquetas de Mar,1806,1.2805396485612186,abono foliar
Raf,Almería,6227,1.8128779272613031,abono líquido
Cherry,El Ejido,9766,4.158963142494591,abono granulado
Cherry,Almería,4424,3.3402302056945303,abono líquido
Kumato,El Ejido,9645,2.693873962016649,abono granulado
Raf,Roquetas de Mar,8435,2.2549030698352737,abono líquido
Pera,El Ejido,8223,3.933078341165342,abono líquido
Kumato,Adra,2418,2.054359742881013,abono foliar
Cherry,Roquetas de Mar,4763,3.1958687963489525,abono foliar
Kumato,Almería,5670,1.0609704828973507,abono granulado
Pera,El Ejido,2159,1.494858355785138,abono foliar
Pera,Adra,6112,2.365598093830589,NPK
Corazón de buey,Almería,9160,3.3197957169162935,abono líquido
Pera,Níjar,9023,2.9793562695208644,abono orgánico
Pera,Adra,9547,4.586967980696709,abono líquido
Cherry,Níjar,7481,4.405392754974351,abono orgánico
Cherry,Níjar,9374,3.895791936665315,NPK
Kumato,El Ejido,3917,4.055024191575084,abono líquido
Cherry,Almería,8063,3.6484308831028622,abono líquido
Raf,Almería,4574,2.2998226798097727,abono orgánico
Kumato,Almería,8902,2.8144845067477378,NPK
Kumato,El Ejido,8551,4.255749877732792,abono líquido
Pera,Almería,1856,3.4536887771268705,abono foliar
Corazón de buey,El Ejido,2818,2.1780910229856367,NPK
Corazón de buey,Adra,9063,4.805023939189404,abono líquido
Cherry,Almería,1493,3.9151145650411214,abono orgánico
Kumato,Roquetas de Mar,5484,3.034692092166751,abono líquido
Corazón de buey,Almería,4385,3.6259896498112734,NPK
Kumato,El Ejido,4664,2.7200874288396464,abono orgánico
Pera,Almería,8988,2.7814475002391745,abono foliar
