tipo,ubicacion,tamano,rendimiento,fertilizante
Kumato,Almería,2472,muy bueno,abono orgánico
Corazón de buey,Almería,6192,malo,abono granulado
Corazón de buey,Almería,7209,muy bueno,abono granulado
Pera,Adra,6331,bueno,abono orgánico
Corazón de buey,Roquetas de Mar,7077,muy bueno,NPK
Pera,El Ejido,3468,medio,NPK
Cherry,Adra,3545,bueno,abono líquido
Raf,Almería,8509,muy bueno,abono orgánico
Kumato,Almería,5152,bueno,abono foliar
Pera,Níjar,7343,malo,abono foliar
Corazón de buey,El Ejido,5940,medio,abono granulado
Cherry,Almería,3247,malo,abono granulado
Cherry,Adra,5712,muy bueno,abono orgánico
Kumato,Adra,9326,bueno,abono líquido
Corazón de buey,Roquetas de Mar,8819,medio,NPK
Corazón de buey,Almería,9021,bueno,NPK
Corazón de buey,Roquetas de Mar,5973,malo,abono granulado
Kumato,Almería,4849,muy bueno,abono granulado
Corazón de buey,El Ejido,7862,malo,abono líquido
Cherry,Roquetas de Mar,6563,malo,abono líquido
Pera,Adra,6297,medio,abono orgánico
Corazón de buey,Adra,4264,medio,abono orgánico
Kumato,Almería,5439,medio,NPK
Pera,Adra,7019,medio,abono granulado
Corazón de buey,Roquetas de Mar,4003,muy bueno,abono granulado
Corazón de buey,Roquetas de Mar,6704,malo,abono foliar
Cherry,Níjar,8756,muy bueno,NPK
Cherry,Almería,2936,muy bueno,abono líquido
Cherry,Níjar,4797,bueno,abono foliar
Kumato,Roquetas de Mar,2854,bueno,NPK
Raf,Almería,5656,medio,NPK
Kumato,Níjar,4524,muy bueno,abono líquido
Kumato,Adra,9092,bueno,abono granulado
Pera,Almería,7513,medio,NPK
Pera,Almería,6880,bueno,abono foliar
Kumato,Almería,1407,muy bueno,NPK
Corazón de buey,Adra,9608,medio,abono foliar
Cherry,Almería,1417,malo,abono líquido
Raf,Roquetas de Mar,6266,muy bueno,abono foliar
Kumato,Níjar,8903,malo,abono foliar
Kumato,Adra,6157,medio,NPK
Raf,El Ejido,3549,bueno,abono líquido
Pera,El Ejido,6795,malo,abono granulado
Corazón de buey,Almería,3760,muy bueno,abono orgánico
Cherry,Almería,3766,muy bueno,abono granulado
Cherry,Níjar,6512,muy bueno,NPK
Cherry,Roquetas de Mar,4567,muy bueno,abono orgánico
Kumato,Roquetas de Mar,8647,malo,abono granulado
Kumato,Níjar,8189,muy bueno,abono orgánico
Corazón de buey,Níjar,5085,malo,abono líquido
Raf,Roquetas de Mar,5399,malo,abono líquido
Pera,El Ejido,5313,bueno,abono líquido
Kumato,Roquetas de Mar,8132,bueno,abono granulado
Raf,Níjar,2120,bueno,abono granulado
Raf,Roquetas de Mar,5678,muy bueno,abono orgánico
Pera,Almería,2306,bueno,abono foliar
Corazón de buey,Níjar,8393,medio,abono líquido
Kumato,Níjar,7278,bueno,abono líquido
Kumato,Roquetas de Mar,6704,medio,abono granulado
Corazón de buey,Roquetas de Mar,1649,medio,abono granulado
Pera,Almería,9764,medio,abono foliar
Cherry,Almería,7894,muy bueno,NPK
Kumato,El Ejido,4190,medio,NPK
Raf,Níjar,6837,malo,abono orgánico
Kumato,Adra,1994,bueno,abono líquido
Corazón de buey,Níjar,4331,malo,abono orgánico
Corazón de buey,Adra,7036,bueno,abono granulado
Pera,El Ejido,6469,bueno,abono orgánico
Corazón de buey,El Ejido,4615,bueno,NPK
Corazón de buey,Roquetas de Mar,2728,medio,abono foliar
Pera,El Ejido,8154,malo,abono líquido
Cherry,Adra,6161,medio,abono granulado
Kumato,Roquetas de Mar,1449,malo,abono líquido
Cherry,Adra,8915,bueno,abono foliar
Pera,Adra,2890,malo,abono granulado
Pera,Almería,6436,medio,abono granulado
Cherry,Roquetas de Mar,3456,bueno,abono líquido
Kumato,Roquetas de Mar,3003,muy bueno,abono granulado
Corazón de buey,El Ejido,4899,bueno,abono foliar
Kumato,Almería,5784,malo,abono granulado
Cherry,Adra,4829,medio,NPK
Raf,Roquetas de Mar,9941,malo,abono líquido
Corazón de buey,Almería,9024,bueno,abono orgánico
Raf,El Ejido,4415,bueno,abono líquido
Corazón de buey,Roquetas de Mar,5047,medio,abono granulado
Kumato,Almería,6445,bueno,abono foliar
Pera,Níjar,7147,bueno,abono orgánico
Corazón de buey,El Ejido,1777,muy bueno,NPK
Cherry,Almería,5548,medio,abono foliar
Pera,Almería,2980,muy bueno,abono orgánico
Raf,Almería,1324,malo,abono líquido
Kumato,Almería,8753,bueno,abono orgánico
Kumato,Almería,2480,muy bueno,abono líquido
Pera,Adra,1809,bueno,abono líquido
Corazón de buey,El Ejido,1627,malo,abono líquido
Pera,Níjar,7690,muy bueno,abono foliar
Raf,Níjar,2859,malo,abono foliar
Pera,El Ejido,3663,bueno,abono granulado
Kumato,Níjar,4512,medio,abono líquido
Cherry,Roquetas de Mar,9012,muy bueno,abono líquido
Corazón de buey,Almería,2610,muy bueno,abono foliar
Kumato,Roquetas de Mar,6945,malo,abono granulado
Raf,Roquetas de Mar,5586,bueno,abono orgánico
Kumato,Roquetas de Mar,6599,malo,NPK
Raf,Roquetas de Mar,8857,muy bueno,abono líquido
Corazón de buey,El Ejido,6443,medio,abono orgánico
Pera,Níjar,8748,malo,NPK
Cherry,Adra,3130,muy bueno,abono orgánico
Kumato,El Ejido,5482,malo,abono foliar
Raf,Almería,5367,bueno,abono foliar
Corazón de buey,El Ejido,8017,medio,abono orgánico
Corazón de buey,Roquetas de Mar,7246,medio,NPK
Corazón de buey,Níjar,3628,medio,NPK
Cherry,Roquetas de Mar,3664,bueno,abono foliar
Corazón de buey,Níjar,1949,muy bueno,NPK
Corazón de buey,Roquetas de Mar,6160,malo,abono orgánico
Pera,Almería,1186,muy bueno,NPK
Cherry,Níjar,9702,bueno,abono líquido
Cherry,Adra,6402,bueno,abono orgánico
Cherry,El Ejido,2324,medio,NPK
Kumato,El Ejido,2450,bueno,abono orgánico
Cherry,Adra,2181,bueno,abono foliar
Pera,El Ejido,2772,medio,abono foliar
Corazón de buey,El Ejido,8407,muy bueno,abono granulado
Cherry,Adra,4723,bueno,NPK
Corazón de buey,El Ejido,1311,malo,abono líquido
Cherry,Almería,7252,bueno,abono foliar
Kumato,Almería,7924,malo,NPK
Cherry,El Ejido,7823,malo,abono foliar
Cherry,Almería,4668,bueno,abono granulado
Cherry,Roquetas de Mar,2764,malo,abono granulado
Cherry,Almería,7173,medio,abono granulado
Pera,Níjar,8445,muy bueno,abono orgánico
Corazón de buey,Roquetas de Mar,6986,malo,NPK
Pera,Adra,7216,muy bueno,abono foliar
Raf,Almería,8271,bueno,abono foliar
Pera,Adra,5802,malo,abono foliar
Pera,El Ejido,1246,medio,abono orgánico
Pera,Níjar,5720,medio,abono granulado
Kumato,Níjar,9654,bueno,abono líquido
Cherry,El Ejido,7369,bueno,NPK
Raf,Níjar,2005,bueno,abono foliar
Raf,Roquetas de Mar,3700,medio,NPK
Raf,Almería,7315,malo,NPK
Cherry,Níjar,8012,malo,abono líquido
Pera,El Ejido,7929,malo,abono líquido
Kumato,El Ejido,2481,bueno,abono foliar
Cherry,El Ejido,2456,medio,NPK
Cherry,Almería,9723,malo,NPK
Cherry,Roquetas de Mar,1923,bueno,abono orgánico
Pera,Adra,5917,muy bueno,abono foliar
Corazón de buey,Roquetas de Mar,5374,bueno,abono granulado
Kumato,Níjar,2818,bueno,abono líquido
Cherry,El Ejido,9988,malo,NPK
Kumato,Roquetas de Mar,9776,malo,abono orgánico
Corazón de buey,Almería,4445,medio,abono líquido
Kumato,Adra,4848,malo,abono foliar
Pera,Níjar,5164,medio,abono granulado
Cherry,El Ejido,2386,bueno,abono granulado
Raf,Adra,6933,bueno,abono líquido
Cherry,Roquetas de Mar,2597,malo,NPK
Pera,Almería,3325,muy bueno,abono orgánico
Kumato,El Ejido,8998,malo,abono granulado
Cherry,Almería,8328,malo,abono foliar
Corazón de buey,Roquetas de Mar,9400,malo,abono orgánico
Pera,Níjar,9219,bueno,abono líquido
Pera,Níjar,5029,malo,abono orgánico
Raf,Adra,1463,muy bueno,abono orgánico
Raf,Níjar,6505,medio,abono granulado
Pera,Roquetas de Mar,4388,muy bueno,abono orgánico
Cherry,El Ejido,8551,malo,abono foliar
Kumato,El Ejido,4781,bueno,abono foliar
Cherry,Adra,6496,bueno,abono líquido
Corazón de buey,Almería,1641,malo,abono orgánico
Raf,Almería,4531,bueno,abono orgánico
Corazón de buey,Níjar,8958,bueno,NPK
Kumato,Níjar,4826,malo,abono líquido
Corazón de buey,Almería,2942,medio,NPK
Cherry,Almería,4839,malo,abono granulado
Pera,Roquetas de Mar,7777,bueno,abono orgánico
Pera,El Ejido,9143,muy bueno,abono foliar
Cherry,Adra,7511,malo,abono granulado
Kumato,Roquetas de Mar,1077,muy bueno,abono orgánico
Kumato,Adra,3568,medio,abono líquido
Raf,Níjar,9420,medio,abono orgánico
Corazón de buey,Níjar,9554,muy bueno,abono orgánico
Corazón de buey,Adra,9448,malo,abono foliar
Raf,Almería,3704,medio,abono líquido
Cherry,Adra,3592,muy bueno,abono foliar
Corazón de buey,El Ejido,7997,muy bueno,abono foliar
Pera,Almería,7875,medio,NPK
Pera,Almería,7245,malo,NPK
Kumato,Roquetas de Mar,4688,bueno,NPK
Kumato,El Ejido,4874,medio,abono granulado
Pera,Roquetas de Mar,3501,muy bueno,abono granulado
Corazón de buey,El Ejido,6185,muy bueno,abono líquido
Pera,Roquetas de Mar,8840,malo,abono líquido
Raf,Adra,2472,muy bueno,abono líquido
Cherry,Adra,2866,malo,NPK
Kumato,Adra,9760,malo,abono foliar
Corazón de buey,El Ejido,1431,medio,NPK
Kumato,El Ejido,8243,malo,abono foliar
Raf,Roquetas de Mar,9461,medio,abono granulado
Pera,El Ejido,6370,medio,NPK
Pera,El Ejido,6264,bueno,abono orgánico
Kumato,Adra,4366,muy bueno,abono foliar
Cherry,Níjar,1184,malo,abono líquido
Raf,Almería,8886,bueno,abono foliar
Kumato,Adra,2897,malo,abono orgánico
Kumato,Adra,7523,malo,abono líquido
Corazón de buey,Adra,3566,medio,NPK
Cherry,Adra,1182,muy bueno,abono líquido
Corazón de buey,Roquetas de Mar,5749,bueno,abono líquido
Pera,El Ejido,8308,bueno,abono foliar
Kumato,Adra,5485,malo,abono granulado
Raf,Almería,3052,malo,abono líquido
Corazón de buey,Almería,1977,bueno,abono orgánico
Cherry,Almería,2804,medio,abono granulado
Cherry,Roquetas de Mar,9865,medio,abono líquido
Corazón de buey,Níjar,8075,medio,NPK
Corazón de buey,Adra,6247,malo,abono orgánico
Corazón de buey,Adra,2106,medio,abono orgánico
Kumato,Almería,4980,malo,abono granulado
Cherry,Adra,2224,medio,abono foliar
Pera,Adra,6773,medio,abono granulado
Raf,Almería,6096,malo,NPK
Corazón de buey,Adra,2701,bueno,abono foliar
Pera,Níjar,1342,medio,abono foliar
Raf,Roquetas de Mar,3836,bueno,NPK
Pera,Almería,3183,malo,abono orgánico
Pera,Adra,1929,muy bueno,abono orgánico
Cherry,Roquetas de Mar,2818,bueno,abono líquido
Corazón de buey,Almería,8096,bueno,abono granulado
Pera,Níjar,2216,malo,abono líquido
Corazón de buey,Roquetas de Mar,7479,malo,abono foliar
Corazón de buey,Adra,8093,malo,abono líquido
Pera,Níjar,5993,bueno,abono líquido
Pera,El Ejido,9556,medio,abono granulado
Pera,Adra,1818,malo,abono orgánico
Raf,El Ejido,9160,muy bueno,abono foliar
Pera,Níjar,7430,medio,abono orgánico
Cherry,El Ejido,2148,bueno,abono foliar
Raf,Adra,4397,malo,abono foliar
Kumato,El Ejido,2537,medio,abono orgánico
Corazón de buey,Adra,1864,muy bueno,abono líquido
Corazón de buey,Adra,7655,bueno,NPK
Pera,Adra,8996,malo,abono orgánico
Cherry,Níjar,4326,malo,abono orgánico
Kumato,Níjar,9723,medio,abono granulado
Corazón de buey,Níjar,5139,malo,abono orgánico
Cherry,El Ejido,2722,muy bueno,abono orgánico
Pera,Níjar,9371,medio,abono granulado
Corazón de buey,El Ejido,7957,malo,NPK
Kumato,Almería,8997,muy bueno,NPK
Pera,Níjar,2674,muy bueno,abono líquido
Pera,Almería,6269,bueno,abono foliar
Kumato,Almería,6964,bueno,abono foliar
Cherry,Adra,3444,bueno,abono foliar
Raf,Almería,1155,muy bueno,abono líquido
Kumato,El Ejido,9372,bueno,abono orgánico
Kumato,Adra,7473,medio,NPK
Pera,Adra,1173,medio,NPK
Pera,Níjar,6267,malo,abono orgánico
Pera,Níjar,6326,bueno,NPK
Cherry,Roquetas de Mar,2745,bueno,abono orgánico
Raf,El Ejido,3108,malo,NPK
Pera,Almería,8074,bueno,abono granulado
Raf,Níjar,2122,medio,abono orgánico
Cherry,Almería,5081,malo,abono granulado
Raf,Níjar,2416,malo,abono líquido
Pera,Níjar,3487,bueno,abono orgánico
Raf,El Ejido,3096,malo,abono granulado
Kumato,Almería,3156,bueno,abono orgánico
Cherry,Roquetas de Mar,4120,malo,abono foliar
Kumato,El Ejido,7275,bueno,abono granulado
Corazón de buey,Adra,4033,bueno,abono orgánico
Pera,Roquetas de Mar,9794,muy bueno,abono orgánico
Pera,Roquetas de Mar,6731,malo,abono foliar
Corazón de buey,Almería,4265,muy bueno,abono granulado
Corazón de buey,El Ejido,4380,bueno,NPK
Corazón de buey,El Ejido,2676,medio,abono líquido
Kumato,Roquetas de Mar,9046,malo,NPK
Pera,Níjar,2137,malo,NPK
Pera,Adra,8522,malo,abono líquido
Raf,Níjar,1144,malo,NPK
Raf,Almería,3124,malo,abono orgánico
Cherry,Níjar,5031,bueno,abono granulado
Corazón de buey,Níjar,5233,medio,NPK
Kumato,El Ejido,3143,malo,abono granulado
Kumato,El Ejido,6761,muy bueno,abono foliar
Kumato,El Ejido,3137,bueno,abono foliar
Raf,Níjar,9212,medio,abono foliar
Corazón de buey,Adra,4565,bueno,abono orgánico
Cherry,Adra,4648,malo,abono líquido
Kumato,Almería,6392,bueno,abono orgánico
Raf,El Ejido,4257,medio,NPK
Kumato,Adra,6493,bueno,abono foliar
Pera,Níjar,6590,muy bueno,abono orgánico
Kumato,Adra,6764,medio,NPK
Pera,Níjar,6556,medio,NPK
Raf,Níjar,6723,malo,abono orgánico
Pera,Almería,3038,malo,abono orgánico
Pera,Roquetas de Mar,3068,malo,abono foliar
Pera,Roquetas de Mar,9415,malo,abono granulado
Pera,Almería,4961,medio,abono foliar
Kumato,Almería,7614,muy bueno,abono foliar
Raf,Almería,8729,medio,abono líquido
Kumato,Níjar,3690,malo,abono orgánico
Kumato,Adra,2696,malo,abono foliar
Pera,Almería,7064,medio,abono foliar
Kumato,Roquetas de Mar,3449,muy bueno,NPK
Kumato,Roquetas de Mar,4106,bueno,NPK
Pera,Almería,2616,malo,abono orgánico
Cherry,Níjar,4926,bueno,abono granulado
Corazón de buey,Almería,1518,bueno,NPK
Cherry,Adra,6014,medio,NPK
Raf,Almería,3493,bueno,abono líquido
Raf,Roquetas de Mar,4541,bueno,NPK
Raf,El Ejido,8797,medio,abono foliar
Pera,Níjar,1870,muy bueno,abono foliar
Corazón de buey,Níjar,2493,medio,abono granulado
Corazón de buey,El Ejido,6355,muy bueno,abono granulado
Corazón de buey,Almería,8816,malo,abono foliar
Cherry,El Ejido,2632,muy bueno,abono orgánico
Cherry,Adra,7507,bueno,abono foliar
Raf,Adra,5052,muy bueno,abono granulado
Raf,Roquetas de Mar,9739,muy bueno,abono foliar
Kumato,Roquetas de Mar,9575,bueno,abono líquido
Pera,Roquetas de Mar,5820,muy bueno,abono orgánico
Raf,El Ejido,5276,malo,abono líquido
Raf,Almería,4134,bueno,NPK
Raf,Almería,3015,malo,abono líquido
Corazón de buey,Almería,9689,muy bueno,abono granulado
Corazón de buey,Almería,6201,bueno,abono granulado
Pera,El Ejido,5135,medio,abono granulado
Cherry,Almería,6973,muy bueno,NPK
Pera,Almería,9800,muy bueno,abono orgánico
Corazón de buey,Níjar,5152,medio,NPK
Corazón de buey,Adra,8973,bueno,abono líquido
Kumato,El Ejido,2414,bueno,NPK
Cherry,Níjar,6392,muy bueno,abono líquido
Kumato,Níjar,4247,bueno,abono foliar
Corazón de buey,Adra,6404,medio,abono granulado
Kumato,Roquetas de Mar,1055,bueno,abono orgánico
Corazón de buey,Almería,7465,malo,abono foliar
Corazón de buey,Níjar,6868,bueno,abono líquido
Cherry,Almería,8063,malo,NPK
Corazón de buey,Adra,5973,malo,abono líquido
Raf,Almería,2311,bueno,NPK
Cherry,Roquetas de Mar,6989,bueno,NPK
Raf,Adra,8047,bueno,abono líquido
Pera,Almería,6770,muy bueno,abono foliar
Raf,El Ejido,9676,bueno,NPK
Pera,Almería,4766,medio,abono foliar
Raf,Almería,7547,malo,abono orgánico
Corazón de buey,Níjar,6934,malo,abono líquido
Corazón de buey,Níjar,8308,bueno,abono foliar
Corazón de buey,Adra,8087,medio,abono foliar
Kumato,Níjar,9424,malo,abono granulado
Cherry,El Ejido,5371,medio,abono foliar
Kumato,El Ejido,4944,muy bueno,NPK
Cherry,El Ejido,4279,malo,abono granulado
Corazón de buey,Almería,1451,bueno,abono líquido
Cherry,Adra,4826,bueno,abono granulado
Kumato,Almería,2870,medio,abono foliar
Pera,Adra,6031,bueno,abono foliar
Corazón de buey,Níjar,4061,bueno,NPK
Cherry,Níjar,5140,bueno,abono granulado
Kumato,Adra,6206,malo,abono foliar
Kumato,Adra,1989,malo,abono foliar
Kumato,Níjar,8822,medio,abono orgánico
Kumato,El Ejido,2444,bueno,NPK
Cherry,Adra,8275,muy bueno,NPK
Corazón de buey,El Ejido,2739,muy bueno,abono orgánico
Raf,Almería,5967,malo,abono foliar
Pera,El Ejido,1434,medio,abono foliar
Raf,Roquetas de Mar,5959,bueno,abono granulado
Corazón de buey,El Ejido,6918,bueno,abono orgánico
Corazón de buey,Almería,4337,malo,abono orgánico
Raf,Almería,8517,malo,abono foliar
Pera,Níjar,7603,bueno,abono líquido
Raf,Roquetas de Mar,1095,medio,abono líquido
Pera,El Ejido,9879,muy bueno,abono granulado
Corazón de buey,Adra,4607,malo,abono granulado
Kumato,Adra,3613,bueno,abono granulado
Corazón de buey,Adra,1407,bueno,abono líquido
Corazón de buey,El Ejido,1027,malo,abono líquido
Cherry,El Ejido,6327,muy bueno,NPK
Corazón de buey,Adra,2804,medio,abono granulado
Raf,El Ejido,6334,muy bueno,NPK
Kumato,Almería,6030,malo,abono líquido
Kumato,Roquetas de Mar,9382,malo,abono orgánico
Corazón de buey,El Ejido,7603,bueno,abono líquido
Kumato,Almería,4725,malo,NPK
Corazón de buey,El Ejido,6437,bueno,abono foliar
Cherry,El Ejido,9282,malo,abono foliar
Corazón de buey,Adra,8384,bueno,abono líquido
Corazón de buey,El Ejido,5471,bueno,NPK
Cherry,Níjar,7650,muy bueno,abono orgánico
Raf,Almería,2056,muy bueno,abono líquido
Cherry,Roquetas de Mar,1673,muy bueno,abono foliar
Cherry,Roquetas de Mar,2166,malo,abono granulado
Cherry,Roquetas de Mar,7331,muy bueno,abono foliar
Cherry,Adra,6086,medio,abono orgánico
Corazón de buey,Níjar,6681,malo,abono líquido
Cherry,Níjar,1745,bueno,NPK
Kumato,El Ejido,1486,muy bueno,abono líquido
Raf,El Ejido,3855,malo,abono granulado
Corazón de buey,El Ejido,1549,bueno,NPK
Raf,Almería,5615,muy bueno,NPK
Raf,El Ejido,2004,muy bueno,NPK
Corazón de buey,Níjar,5227,medio,abono granulado
Corazón de buey,Adra,5985,bueno,abono orgánico
Corazón de buey,Almería,8559,muy bueno,abono líquido
Corazón de buey,Adra,9516,muy bueno,abono líquido
Cherry,Níjar,3634,medio,abono orgánico
Raf,Adra,2816,malo,abono foliar
Kumato,El Ejido,4468,bueno,NPK
Corazón de buey,Roquetas de Mar,9395,bueno,abono orgánico
Cherry,Roquetas de Mar,7890,malo,abono granulado
Pera,Níjar,5996,muy bueno,abono foliar
Kumato,Roquetas de Mar,8572,malo,abono orgánico
Kumato,Níjar,6900,malo,NPK
Corazón de buey,Almería,6352,malo,abono granulado
Kumato,Níjar,1390,malo,abono líquido
Cherry,Níjar,5619,medio,abono orgánico
Kumato,Adra,6678,medio,NPK
Raf,Níjar,2690,muy bueno,NPK
Raf,Adra,5536,bueno,NPK
Cherry,Roquetas de Mar,9505,medio,abono foliar
Cherry,El Ejido,8536,medio,abono granulado
Corazón de buey,Adra,2549,muy bueno,abono granulado
Corazón de buey,El Ejido,5085,muy bueno,abono granulado
Corazón de buey,Roquetas de Mar,3906,medio,abono orgánico
Kumato,Adra,4915,muy bueno,abono foliar
Cherry,Almería,6443,medio,abono granulado
Corazón de buey,Roquetas de Mar,2658,medio,abono granulado
Corazón de buey,Roquetas de Mar,7507,malo,NPK
Kumato,Roquetas de Mar,1400,malo,abono orgánico
Kumato,Roquetas de Mar,8498,medio,abono foliar
Raf,Níjar,3319,bueno,abono foliar
Pera,Roquetas de Mar,1560,medio,NPK
Kumato,Níjar,1693,bueno,NPK
Cherry,Adra,6102,malo,abono granulado
Cherry,Roquetas de Mar,7157,malo,abono granulado
Raf,El Ejido,6930,muy bueno,abono líquido
Raf,Roquetas de Mar,7190,malo,abono foliar
Raf,Adra,7820,malo,abono granulado
Raf,El Ejido,7058,muy bueno,abono orgánico
Corazón de buey,Roquetas de Mar,2557,medio,NPK
Kumato,Almería,2373,muy bueno,abono orgánico
Raf,Adra,8318,bueno,abono orgánico
Corazón de buey,Almería,2567,malo,abono líquido
Cherry,Adra,7110,muy bueno,abono granulado
Kumato,El Ejido,3766,medio,abono orgánico
Kumato,Roquetas de Mar,6478,malo,abono granulado
Pera,Almería,7462,malo,NPK
Kumato,Adra,5778,malo,abono líquido
Cherry,El Ejido,5298,bueno,abono granulado
Cherry,Roquetas de Mar,4733,medio,NPK
Raf,Adra,9290,medio,NPK
Cherry,Níjar,1441,bueno,abono foliar
Cherry,Adra,9179,muy bueno,NPK
Cherry,El Ejido,2106,malo,abono orgánico
Raf,Roquetas de Mar,1368,bueno,abono foliar
Corazón de buey,Níjar,3708,muy bueno,abono líquido
Pera,Adra,9574,malo,abono líquido
Kumato,Almería,8166,malo,abono líquido
Pera,Adra,8096,muy bueno,abono orgánico
Raf,Níjar,5946,malo,abono orgánico
Cherry,Roquetas de Mar,6813,muy bueno,NPK
Cherry,Almería,8992,bueno,NPK
Kumato,Adra,1643,muy bueno,abono foliar
Raf,Adra,6500,bueno,abono foliar
Kumato,El Ejido,9400,muy bueno,abono granulado
Kumato,Roquetas de Mar,9589,malo,abono foliar
Raf,Roquetas de Mar,7034,bueno,abono orgánico
Raf,Almería,7803,medio,abono orgánico
Cherry,El Ejido,8864,bueno,abono líquido
Raf,Almería,9089,muy bueno,abono granulado
Corazón de buey,Níjar,9124,malo,abono líquido
Corazón de buey,Níjar,2153,bueno,abono orgánico
Pera,Roquetas de Mar,2580,bueno,abono líquido
Corazón de buey,Roquetas de Mar,7344,muy bueno,NPK
Kumato,El Ejido,7333,medio,abono líquido
Corazón de buey,Adra,5572,bueno,abono orgánico
Pera,Almería,9884,muy bueno,abono foliar
Raf,Níjar,9287,bueno,NPK
Corazón de buey,Roquetas de Mar,5858,bueno,abono líquido
Cherry,Almería,7029,muy bueno,abono líquido
Kumato,Roquetas de Mar,7048,malo,abono granulado
Pera,Almería,6714,muy bueno,NPK
Pera,Adra,7966,malo,abono granulado
Cherry,Níjar,1651,malo,abono orgánico
Raf,Almería,1921,malo,abono líquido
Pera,Roquetas de Mar,7631,bueno,NPK
Corazón de buey,El Ejido,5051,bueno,abono foliar
Cherry,Roquetas de Mar,4647,muy bueno,abono granulado
Cherry,Adra,7649,medio,abono foliar
Pera,El Ejido,8623,malo,abono foliar
Pera,Almería,1179,bueno,abono líquido
Corazón de buey,Almería,4377,malo,abono orgánico
Kumato,Almería,7764,bueno,NPK
Pera,Roquetas de Mar,6825,bueno,abono foliar
Kumato,El Ejido,4591,muy bueno,NPK
Cherry,El Ejido,8860,bueno,abono orgánico
Cherry,Adra,5934,medio,abono orgánico
Kumato,Adra,8243,muy bueno,abono orgánico
Pera,Adra,1461,bueno,abono granulado
Pera,Níjar,5904,bueno,NPK
Kumato,Roquetas de Mar,3449,bueno,abono líquido
Kumato,Roquetas de Mar,9008,malo,abono líquido
Pera,Almería,2403,medio,abono granulado
Corazón de buey,Almería,3945,muy bueno,NPK
Cherry,Níjar,3035,medio,abono orgánico
Pera,El Ejido,4454,bueno,NPK
Pera,Almería,2186,malo,abono granulado
Cherry,Almería,8190,medio,abono orgánico
Raf,Adra,6892,malo,abono foliar
Kumato,Almería,4307,malo,abono granulado
Corazón de buey,Níjar,5761,bueno,NPK
Cherry,Adra,6431,bueno,abono granulado
Corazón de buey,Adra,9252,malo,abono líquido
Raf,Roquetas de Mar,5925,bueno,abono orgánico
Pera,El Ejido,6819,muy bueno,abono granulado
Kumato,Roquetas de Mar,5197,muy bueno,abono granulado
Raf,Almería,1342,medio,abono orgánico
Kumato,Níjar,1816,malo,NPK
Kumato,Níjar,2476,muy bueno,abono orgánico
Kumato,Níjar,9755,muy bueno,NPK
Raf,Adra,6195,medio,abono foliar
Pera,Almería,6402,muy bueno,abono foliar
Pera,Roquetas de Mar,6713,bueno,abono líquido
Cherry,El Ejido,9405,medio,abono foliar
Raf,Adra,7890,malo,NPK
Kumato,Roquetas de Mar,1570,malo,NPK
Corazón de buey,Roquetas de Mar,7548,malo,abono orgánico
Raf,Níjar,7426,medio,NPK
Raf,Níjar,5353,muy bueno,abono líquido
Kumato,Níjar,2886,malo,abono orgánico
Raf,Níjar,2722,malo,abono granulado
Pera,Níjar,6516,muy bueno,abono líquido
Corazón de buey,Níjar,5831,malo,abono granulado
Corazón de buey,El Ejido,3549,malo,abono líquido
Cherry,Roquetas de Mar,7816,medio,abono líquido
Raf,Roquetas de Mar,8873,bueno,abono orgánico
Pera,Níjar,8134,medio,abono líquido
Raf,Roquetas de Mar,8977,medio,NPK
Cherry,Almería,2753,medio,NPK
Corazón de buey,Níjar,4071,muy bueno,NPK
Raf,Roquetas de Mar,7796,malo,abono foliar
Cherry,Níjar,1123,malo,abono granulado
Corazón de buey,Adra,2162,bueno,abono orgánico
Raf,Roquetas de Mar,4606,bueno,abono orgánico
Cherry,El Ejido,2547,malo,abono orgánico
Cherry,Almería,7659,muy bueno,NPK
Cherry,Adra,6563,muy bueno,abono orgánico
Raf,El Ejido,4114,muy bueno,abono granulado
Raf,Almería,3137,bueno,abono orgánico
Pera,Roquetas de Mar,5540,bueno,abono granulado
Cherry,El Ejido,5544,medio,NPK
Raf,Níjar,3860,malo,abono orgánico
Cherry,Adra,6812,bueno,abono líquido
Kumato,El Ejido,7309,malo,abono granulado
Cherry,Adra,1258,medio,abono orgánico
Kumato,Níjar,8194,medio,abono orgánico
Kumato,El Ejido,3076,muy bueno,abono foliar
Raf,Níjar,4442,malo,abono foliar
Pera,Roquetas de Mar,9619,medio,abono foliar
Corazón de buey,Roquetas de Mar,1581,medio,abono granulado
Kumato,Níjar,4215,muy bueno,abono líquido
Raf,Almería,8319,muy bueno,abono foliar
Cherry,Níjar,2583,muy bueno,abono foliar
Raf,Roquetas de Mar,4467,medio,NPK
Corazón de buey,Roquetas de Mar,2309,bueno,abono granulado
Cherry,Níjar,6071,muy bueno,abono orgánico
Corazón de buey,Roquetas de Mar,5233,medio,abono granulado
Cherry,Adra,5264,muy bueno,NPK
Pera,Níjar,9300,malo,abono líquido
Corazón de buey,Níjar,6574,muy bueno,abono foliar
Kumato,Adra,9446,medio,abono líquido
Pera,El Ejido,9192,muy bueno,abono granulado
Cherry,Adra,5741,muy bueno,NPK
Corazón de buey,Níjar,7556,bueno,abono orgánico
Raf,Almería,1622,bueno,abono líquido
Pera,Níjar,2423,malo,abono orgánico
Kumato,Almería,3312,muy bueno,abono granulado
