tipo,ubicacion,tamano,rendimiento,fertilizante
Corazon de buey,Adra,3991,medio,abono foliar
Raf,Roquetas de Mar,7996,medio,abono foliar
Cherry,Nijar,1604,medio,NPK
Corazon de buey,Almeria,1606,medio,NPK
Pera,Nijar,1030,malo,abono granulado
Cherry,Adra,4779,medio,NPK
Pera,Adra,6339,medio,abono foliar
Raf,El Ejido,6820,bueno,abono foliar
Raf,Roquetas de Mar,2395,medio,abono organico
Corazon de buey,El Ejido,8898,medio,abono foliar
Cherry,Almeria,8718,bueno,abono foliar
Raf,El Ejido,2003,muy bueno,NPK
Raf,Almeria,8355,malo,NPK
Kumato,Nijar,1877,muy bueno,abono liquido
Raf,El Ejido,4169,malo,NPK
Raf,Almeria,2457,malo,abono granulado
Cherry,Nijar,1164,medio,NPK
Corazon de buey,Roquetas de Mar,1960,bueno,NPK
Kumato,Nijar,1076,muy bueno,abono foliar
Cherry,Nijar,3873,bueno,NPK
Raf,El Ejido,8597,bueno,abono organico
Cherry,El Ejido,1583,malo,abono organico
Corazon de buey,Adra,2338,muy bueno,abono liquido
Corazon de buey,Adra,8356,medio,abono organico
Raf,Adra,7245,muy bueno,abono foliar
Corazon de buey,Roquetas de Mar,2820,bueno,abono organico
Pera,Roquetas de Mar,5420,bueno,abono organico
Cherry,Roquetas de Mar,5312,muy bueno,abono granulado
Raf,Adra,6475,malo,abono organico
Pera,Roquetas de Mar,1930,malo,abono organico
Corazon de buey,Nijar,8637,bueno,abono organico
Corazon de buey,Adra,2163,medio,abono granulado
Corazon de buey,El Ejido,2158,muy bueno,abono organico
Corazon de buey,Almeria,5875,malo,abono foliar
Cherry,Almeria,2151,bueno,abono foliar
Kumato,Roquetas de Mar,6175,bueno,abono organico
Pera,Nijar,8751,bueno,abono granulado
Cherry,El Ejido,2575,muy bueno,NPK
Raf,Roquetas de Mar,4295,muy bueno,abono organico
Raf,El Ejido,9573,bueno,abono liquido
Pera,El Ejido,8605,medio,NPK
Kumato,Almeria,7692,bueno,abono liquido
Cherry,El Ejido,8877,medio,abono granulado
Corazon de buey,El Ejido,6804,bueno,NPK
Corazon de buey,Roquetas de Mar,4967,malo,NPK
Corazon de buey,Nijar,1186,bueno,NPK
Pera,Roquetas de Mar,6003,malo,abono organico
Raf,El Ejido,6709,muy bueno,abono granulado
Pera,Roquetas de Mar,6045,bueno,abono granulado
Corazon de buey,Adra,4236,bueno,abono liquido
Corazon de buey,Almeria,2986,medio,abono foliar
Pera,El Ejido,7409,bueno,NPK
Corazon de buey,El Ejido,9320,malo,abono foliar
Raf,Nijar,3247,bueno,NPK
Raf,Almeria,1862,muy bueno,NPK
Raf,Roquetas de Mar,2260,bueno,NPK
Pera,El Ejido,8899,bueno,abono foliar
Kumato,El Ejido,6015,bueno,abono organico
Cherry,Adra,7268,medio,abono organico
Corazon de buey,Almeria,2071,bueno,abono granulado
Pera,El Ejido,4547,malo,abono liquido
Pera,Almeria,7843,medio,abono foliar
Cherry,Almeria,9129,malo,abono organico
Kumato,Almeria,6715,medio,abono liquido
Cherry,Adra,7345,bueno,abono organico
Pera,Almeria,3936,bueno,abono organico
Cherry,Roquetas de Mar,4787,bueno,abono granulado
Cherry,El Ejido,6896,malo,NPK
Corazon de buey,El Ejido,9227,medio,abono foliar
Pera,Roquetas de Mar,9012,bueno,abono granulado
Cherry,El Ejido,8516,muy bueno,abono liquido
Cherry,El Ejido,1597,bueno,abono liquido
Raf,El Ejido,9977,malo,abono granulado
Raf,Roquetas de Mar,4315,muy bueno,abono foliar
Corazon de buey,Roquetas de Mar,7443,muy bueno,NPK
Corazon de buey,Nijar,4032,muy bueno,abono liquido
Raf,Nijar,1012,medio,abono organico
Kumato,Almeria,3926,muy bueno,abono organico
Corazon de buey,Nijar,6990,malo,abono organico
Pera,Almeria,6361,bueno,abono organico
Kumato,Nijar,6902,bueno,abono organico
Raf,Almeria,2545,malo,abono liquido
Kumato,Nijar,5700,bueno,abono foliar
Corazon de buey,Adra,4253,malo,abono liquido
Corazon de buey,El Ejido,4490,medio,abono granulado
Pera,Roquetas de Mar,7875,muy bueno,abono granulado
Pera,Almeria,8621,bueno,abono granulado
Kumato,Roquetas de Mar,3439,bueno,abono granulado
Corazon de buey,Nijar,6926,muy bueno,abono liquido
Pera,Roquetas de Mar,5530,bueno,abono granulado
Cherry,Almeria,1125,muy bueno,abono foliar
Corazon de buey,El Ejido,4868,muy bueno,abono foliar
Kumato,Nijar,6500,muy bueno,abono foliar
Cherry,Almeria,2022,bueno,abono foliar
Corazon de buey,Almeria,8270,malo,abono liquido
Cherry,Almeria,3896,malo,abono organico
Corazon de buey,Nijar,7927,muy bueno,abono foliar
Cherry,Almeria,8284,malo,abono organico
Raf,Almeria,9418,bueno,abono granulado
Cherry,Roquetas de Mar,7303,muy bueno,NPK
Cherry,Roquetas de Mar,5277,bueno,NPK
Cherry,Nijar,5445,muy bueno,abono granulado
Cherry,Nijar,1613,malo,abono organico
Raf,Roquetas de Mar,6196,bueno,NPK
Pera,El Ejido,1852,malo,NPK
Kumato,Almeria,1929,bueno,abono liquido
Pera,Almeria,3165,bueno,abono organico
Kumato,El Ejido,8580,malo,abono organico
Cherry,Nijar,2057,bueno,abono liquido
Raf,Almeria,2045,bueno,abono liquido
Pera,Nijar,2693,muy bueno,abono organico
Cherry,Almeria,5306,muy bueno,NPK
Raf,Adra,8744,malo,abono granulado
Kumato,Almeria,2422,muy bueno,NPK
Cherry,Nijar,2889,bueno,abono granulado
Cherry,Adra,9446,medio,abono liquido
Cherry,El Ejido,3261,bueno,abono granulado
Corazon de buey,Almeria,7611,bueno,NPK
Pera,Nijar,5291,bueno,NPK
Pera,Adra,5491,bueno,abono granulado
Corazon de buey,Adra,6118,medio,abono liquido
Corazon de buey,Almeria,9452,medio,NPK
Raf,Roquetas de Mar,6334,medio,NPK
Kumato,Adra,3265,medio,NPK
Pera,El Ejido,5270,malo,NPK
Cherry,El Ejido,7576,muy bueno,abono liquido
Cherry,Almeria,7503,malo,NPK
Cherry,Almeria,7005,medio,abono granulado
Raf,Roquetas de Mar,2706,malo,NPK
Pera,Almeria,5506,bueno,abono granulado
Corazon de buey,Nijar,2034,bueno,abono granulado
Kumato,Roquetas de Mar,1535,bueno,abono liquido
Corazon de buey,Adra,8513,bueno,NPK
Corazon de buey,Adra,2924,muy bueno,abono organico
Raf,Roquetas de Mar,4474,muy bueno,abono granulado
Pera,El Ejido,9123,muy bueno,abono foliar
Pera,El Ejido,3266,muy bueno,abono granulado
Kumato,Almeria,1811,bueno,abono liquido
Cherry,Adra,3804,muy bueno,abono granulado
Cherry,Roquetas de Mar,1259,medio,abono granulado
Pera,Nijar,3995,bueno,abono liquido
Corazon de buey,Nijar,2822,malo,abono liquido
Corazon de buey,Almeria,8322,muy bueno,NPK
Corazon de buey,Adra,7697,medio,abono granulado
Kumato,Almeria,2012,medio,abono granulado
Pera,El Ejido,2833,bueno,abono granulado
Cherry,El Ejido,2623,malo,abono granulado
Cherry,Roquetas de Mar,5356,muy bueno,abono foliar
Cherry,Roquetas de Mar,5282,bueno,NPK
Pera,Adra,6572,muy bueno,abono liquido
Pera,Adra,4514,malo,NPK
Corazon de buey,Roquetas de Mar,6478,malo,abono liquido
Pera,Almeria,6011,malo,abono foliar
Cherry,Roquetas de Mar,8813,medio,abono granulado
Corazon de buey,Almeria,1498,malo,abono foliar
Kumato,Almeria,7942,malo,abono foliar
Raf,Almeria,8900,bueno,abono granulado
Corazon de buey,Adra,7150,malo,abono organico
Pera,Roquetas de Mar,2861,muy bueno,NPK
Raf,Almeria,7900,malo,abono granulado
Pera,El Ejido,7115,bueno,abono foliar
Cherry,Almeria,6524,medio,abono liquido
Cherry,El Ejido,6598,bueno,abono liquido
Pera,Adra,9229,medio,abono granulado
Corazon de buey,Nijar,2419,medio,abono granulado
Kumato,Roquetas de Mar,9080,muy bueno,abono granulado
Kumato,Nijar,6208,bueno,abono organico
Pera,El Ejido,7025,malo,NPK
Raf,Almeria,1920,medio,abono granulado
Kumato,Nijar,5070,medio,abono organico
Corazon de buey,Almeria,5963,muy bueno,abono foliar
Corazon de buey,Adra,2616,malo,abono granulado
Raf,Nijar,8662,muy bueno,NPK
Cherry,Adra,4371,malo,abono foliar
Raf,El Ejido,2274,muy bueno,abono granulado
Pera,Nijar,9506,muy bueno,abono foliar
Raf,Nijar,2103,muy bueno,abono granulado
Kumato,Adra,4091,malo,abono foliar
Cherry,Adra,8371,medio,abono granulado
Raf,Roquetas de Mar,2228,malo,abono organico
Pera,Adra,1429,muy bueno,abono granulado
Kumato,Adra,7427,bueno,NPK
Pera,El Ejido,2603,medio,abono organico
Corazon de buey,El Ejido,1866,malo,abono granulado
Cherry,Adra,6165,bueno,NPK
Cherry,Nijar,3239,medio,abono liquido
Raf,Nijar,2329,bueno,abono foliar
Pera,Adra,8271,muy bueno,abono liquido
Kumato,Adra,8329,malo,abono granulado
Corazon de buey,El Ejido,9680,muy bueno,abono foliar
Raf,El Ejido,9366,bueno,abono organico
Cherry,Almeria,5296,malo,abono organico
Raf,El Ejido,6670,malo,abono liquido
Corazon de buey,El Ejido,9265,medio,abono foliar
Pera,El Ejido,8202,muy bueno,abono granulado
Pera,Adra,2226,malo,NPK
Corazon de buey,Nijar,1431,malo,abono organico
Cherry,Nijar,7809,medio,abono foliar
Pera,Roquetas de Mar,6415,bueno,abono liquido
Corazon de buey,Roquetas de Mar,9716,malo,abono foliar
Kumato,Roquetas de Mar,4964,bueno,abono liquido
Corazon de buey,Adra,6065,medio,abono foliar
Cherry,El Ejido,8561,malo,abono liquido
Kumato,Roquetas de Mar,4989,malo,NPK
Pera,Almeria,1664,medio,abono liquido
Raf,El Ejido,2334,malo,NPK
Corazon de buey,Almeria,8843,medio,NPK
Cherry,Nijar,5038,malo,abono foliar
Cherry,Almeria,4477,muy bueno,abono organico
Pera,Nijar,5564,muy bueno,abono granulado
Pera,Adra,9716,muy bueno,abono granulado
Pera,El Ejido,9776,muy bueno,abono granulado
Kumato,Roquetas de Mar,5491,medio,abono granulado
Corazon de buey,Adra,6588,medio,abono organico
Corazon de buey,El Ejido,8596,malo,NPK
Pera,El Ejido,9192,bueno,abono granulado
Corazon de buey,El Ejido,8508,malo,abono liquido
Cherry,Almeria,3740,medio,abono liquido
Cherry,Almeria,7299,bueno,abono liquido
Pera,Adra,2183,muy bueno,abono granulado
Cherry,Almeria,3546,bueno,abono liquido
Pera,Roquetas de Mar,5867,bueno,abono granulado
Cherry,El Ejido,3934,muy bueno,abono organico
Pera,Nijar,7725,malo,abono organico
Kumato,Nijar,2605,malo,abono granulado
Raf,El Ejido,7189,malo,abono granulado
Corazon de buey,Almeria,9976,medio,abono organico
Pera,Adra,5770,medio,abono granulado
Corazon de buey,Adra,7989,malo,abono liquido
Kumato,Nijar,4663,bueno,abono liquido
Pera,El Ejido,6289,malo,abono organico
Kumato,Nijar,1191,muy bueno,abono foliar
Corazon de buey,Almeria,6856,malo,NPK
Raf,Almeria,7124,bueno,abono organico
Cherry,Nijar,7724,bueno,abono foliar
Cherry,Nijar,5172,medio,abono liquido
Pera,Nijar,5072,malo,NPK
Kumato,El Ejido,2031,bueno,NPK
Cherry,El Ejido,3641,malo,abono foliar
Kumato,Roquetas de Mar,9134,muy bueno,abono granulado
Corazon de buey,Adra,4526,bueno,abono granulado
Kumato,Roquetas de Mar,2002,medio,abono granulado
Kumato,El Ejido,3056,bueno,abono liquido
Kumato,El Ejido,7817,malo,abono granulado
Cherry,Adra,6188,bueno,NPK
Kumato,Almeria,1608,bueno,abono foliar
Cherry,Roquetas de Mar,3207,muy bueno,abono granulado
Cherry,Roquetas de Mar,9606,medio,abono foliar
Corazon de buey,Nijar,6572,malo,abono organico
Raf,Adra,4766,malo,abono organico
Pera,Almeria,1440,medio,NPK
Pera,Nijar,4536,medio,NPK
Corazon de buey,Nijar,9794,bueno,NPK
Kumato,Nijar,2186,medio,abono organico
Kumato,Roquetas de Mar,2913,medio,NPK
Pera,Roquetas de Mar,6219,medio,abono foliar
Kumato,Almeria,9075,bueno,abono organico
Cherry,Almeria,1555,muy bueno,abono organico
Corazon de buey,El Ejido,6961,muy bueno,NPK
Pera,Nijar,3879,malo,abono granulado
Pera,Almeria,9350,medio,abono liquido
Raf,Nijar,8320,bueno,abono organico
Pera,Almeria,5986,medio,abono organico
Pera,Almeria,2711,medio,abono foliar
Cherry,Roquetas de Mar,5915,bueno,abono granulado
Kumato,Adra,3962,muy bueno,NPK
Cherry,Adra,7479,bueno,abono granulado
Raf,El Ejido,8342,muy bueno,abono foliar
Corazon de buey,El Ejido,2542,malo,NPK
Raf,Roquetas de Mar,2126,medio,abono granulado
Pera,Roquetas de Mar,2935,medio,abono liquido
Raf,Almeria,8514,muy bueno,abono organico
Pera,Almeria,5790,bueno,abono granulado
Cherry,Almeria,4933,medio,abono liquido
Cherry,Almeria,3065,malo,NPK
Pera,Almeria,3757,bueno,abono organico
Pera,Roquetas de Mar,7276,muy bueno,abono foliar
Cherry,Nijar,8393,muy bueno,NPK
Cherry,Nijar,5036,malo,abono liquido
Pera,El Ejido,5708,medio,abono granulado
Kumato,Nijar,2419,malo,NPK
Cherry,Roquetas de Mar,1292,malo,NPK
Pera,Almeria,9891,muy bueno,abono granulado
Pera,Adra,6297,malo,abono foliar
Pera,Adra,9595,bueno,abono granulado
Cherry,Roquetas de Mar,5168,muy bueno,abono foliar
Pera,Roquetas de Mar,2249,muy bueno,NPK
Corazon de buey,El Ejido,9044,bueno,abono liquido
Kumato,Almeria,7147,muy bueno,abono organico
Raf,El Ejido,7158,malo,abono foliar
Kumato,Adra,9141,medio,abono organico
Pera,Almeria,9386,muy bueno,abono foliar
Corazon de buey,El Ejido,8852,malo,abono organico
Pera,Adra,4246,malo,abono granulado
Raf,Roquetas de Mar,5940,medio,abono organico
Cherry,Almeria,3892,malo,abono organico
Pera,Adra,8491,medio,abono granulado
Raf,Roquetas de Mar,1372,malo,abono liquido
Kumato,Nijar,9847,medio,abono organico
Raf,Almeria,3081,muy bueno,abono granulado
Raf,Nijar,4274,bueno,abono liquido
Raf,El Ejido,8899,bueno,abono liquido
Raf,Roquetas de Mar,6966,medio,abono foliar
Cherry,El Ejido,6310,muy bueno,abono organico
Pera,El Ejido,8436,muy bueno,abono liquido
Kumato,Roquetas de Mar,7894,malo,NPK
Kumato,Roquetas de Mar,4071,medio,abono granulado
Cherry,Nijar,8420,medio,NPK
Corazon de buey,El Ejido,6409,bueno,abono organico
Corazon de buey,Nijar,5131,muy bueno,abono foliar
Cherry,Almeria,6542,muy bueno,abono granulado
Corazon de buey,Nijar,8772,bueno,abono foliar
Pera,Almeria,9055,malo,abono foliar
Raf,El Ejido,9769,muy bueno,NPK
Cherry,Roquetas de Mar,4620,malo,abono foliar
Pera,Almeria,5420,muy bueno,abono liquido
Corazon de buey,Almeria,1103,medio,abono foliar
Pera,Roquetas de Mar,5171,medio,abono liquido
Pera,Almeria,7621,bueno,abono organico
Pera,Nijar,8647,bueno,abono foliar
Kumato,Adra,3187,muy bueno,NPK
Pera,Adra,7328,bueno,NPK
Corazon de buey,Roquetas de Mar,6883,medio,abono foliar
Raf,Almeria,1055,malo,abono granulado
Kumato,El Ejido,2978,malo,abono liquido
Corazon de buey,Adra,2136,malo,abono organico
Pera,Roquetas de Mar,3597,medio,abono organico
Corazon de buey,Nijar,7550,muy bueno,abono liquido
Raf,Adra,1335,medio,abono granulado
Corazon de buey,Adra,6959,malo,abono foliar
Pera,Almeria,8900,medio,abono foliar
Raf,Almeria,8772,medio,abono foliar
Pera,Roquetas de Mar,6602,bueno,abono organico
Pera,Roquetas de Mar,1036,bueno,NPK
Cherry,Roquetas de Mar,8103,malo,abono organico
Corazon de buey,Adra,3330,bueno,NPK
Corazon de buey,Almeria,6120,muy bueno,abono liquido
Corazon de buey,Roquetas de Mar,5517,medio,abono liquido
Kumato,Adra,3192,malo,NPK
Pera,Nijar,7248,medio,abono foliar
Corazon de buey,El Ejido,6572,bueno,abono granulado
Corazon de buey,Roquetas de Mar,3948,malo,abono granulado
Pera,Nijar,5910,medio,abono organico
Kumato,Almeria,8954,bueno,abono foliar
Cherry,Nijar,8726,muy bueno,NPK
Raf,Adra,1845,medio,abono foliar
Pera,Nijar,5541,medio,abono organico
Pera,Almeria,7079,medio,abono foliar
Cherry,Adra,5213,malo,NPK
Raf,Adra,4701,bueno,abono organico
Pera,El Ejido,1304,muy bueno,abono liquido
Kumato,Roquetas de Mar,7248,malo,abono granulado
Corazon de buey,Nijar,5576,malo,abono organico
Pera,Adra,9190,malo,abono granulado
Corazon de buey,Nijar,3312,muy bueno,abono organico
Corazon de buey,Almeria,2928,medio,NPK
Cherry,Almeria,4614,malo,abono organico
Cherry,Adra,7173,bueno,abono foliar
Kumato,El Ejido,5962,bueno,abono organico
Pera,El Ejido,1550,bueno,abono liquido
Pera,Roquetas de Mar,1810,malo,abono foliar
Corazon de buey,Roquetas de Mar,2351,bueno,abono foliar
Raf,Roquetas de Mar,2205,medio,abono organico
Cherry,Almeria,9996,malo,abono organico
Kumato,Roquetas de Mar,4071,muy bueno,NPK
Raf,Nijar,1507,bueno,abono granulado
Cherry,Almeria,2196,bueno,abono organico
Kumato,El Ejido,4950,bueno,NPK
Kumato,Adra,1571,bueno,NPK
Corazon de buey,Adra,4803,malo,abono foliar
Raf,Nijar,4135,muy bueno,abono granulado
Cherry,Almeria,6897,malo,abono liquido
Pera,Nijar,7778,medio,abono granulado
Kumato,Adra,7101,muy bueno,abono foliar
Corazon de buey,El Ejido,6408,muy bueno,NPK
Cherry,Adra,5013,medio,NPK
Raf,El Ejido,2975,muy bueno,abono organico
Raf,Almeria,1039,bueno,abono foliar
Raf,Nijar,7077,muy bueno,abono liquido
Kumato,Roquetas de Mar,7020,bueno,NPK
Pera,El Ejido,2364,muy bueno,abono granulado
Corazon de buey,Almeria,1277,malo,abono foliar
Kumato,Roquetas de Mar,9918,bueno,NPK
Pera,Roquetas de Mar,7116,muy bueno,abono granulado
Corazon de buey,El Ejido,1370,muy bueno,abono liquido
Corazon de buey,El Ejido,6826,medio,NPK
Raf,Roquetas de Mar,6432,muy bueno,NPK
Corazon de buey,Roquetas de Mar,9736,bueno,abono liquido
Raf,Almeria,4437,malo,NPK
Cherry,Roquetas de Mar,1018,malo,NPK
Raf,Adra,5650,malo,abono organico
Kumato,Nijar,6919,bueno,NPK
Corazon de buey,Roquetas de Mar,4202,bueno,NPK
Pera,Almeria,5990,medio,abono liquido
Pera,Adra,6833,medio,abono liquido
Cherry,Nijar,7862,medio,abono granulado
Raf,Almeria,6828,malo,abono organico
Corazon de buey,Nijar,4767,muy bueno,abono granulado
Corazon de buey,Nijar,8123,medio,abono liquido
Kumato,El Ejido,2173,bueno,NPK
Pera,Roquetas de Mar,4137,muy bueno,NPK
Kumato,Roquetas de Mar,8932,bueno,abono granulado
Pera,Roquetas de Mar,5219,malo,abono granulado
Corazon de buey,Roquetas de Mar,5247,medio,abono granulado
Kumato,El Ejido,9986,malo,NPK
Pera,Nijar,6782,bueno,abono foliar
Cherry,Almeria,9792,malo,abono granulado
Pera,El Ejido,1069,bueno,abono liquido
Corazon de buey,Adra,8441,bueno,abono granulado
Kumato,El Ejido,9111,malo,NPK
Pera,Nijar,3313,malo,abono liquido
Raf,El Ejido,6175,bueno,abono liquido
Cherry,Nijar,1766,malo,abono foliar
Corazon de buey,Adra,5500,medio,abono granulado
Cherry,Adra,1637,medio,abono granulado
Pera,Roquetas de Mar,5849,muy bueno,abono liquido
Pera,El Ejido,1566,muy bueno,NPK
Kumato,Adra,6963,medio,abono foliar
Corazon de buey,Nijar,6061,muy bueno,abono granulado
Cherry,El Ejido,9364,bueno,abono foliar
Pera,Almeria,2204,medio,NPK
Pera,Almeria,3022,medio,NPK
Pera,Adra,7589,medio,abono liquido
Pera,Roquetas de Mar,7646,medio,NPK
Pera,Nijar,7529,muy bueno,abono foliar
Raf,Almeria,3955,bueno,NPK
Cherry,El Ejido,7966,muy bueno,NPK
Corazon de buey,Adra,6682,bueno,NPK
Kumato,Almeria,5138,medio,abono foliar
Pera,Almeria,9510,bueno,abono granulado
Kumato,Roquetas de Mar,5725,medio,abono foliar
Corazon de buey,Adra,6024,malo,abono organico
Cherry,Nijar,4407,muy bueno,abono granulado
Raf,Roquetas de Mar,6054,malo,abono foliar
Raf,Roquetas de Mar,2988,muy bueno,abono granulado
Kumato,Adra,8524,bueno,abono liquido
Cherry,Nijar,7749,muy bueno,abono granulado
Kumato,Nijar,9418,bueno,abono foliar
Raf,Almeria,9281,muy bueno,abono foliar
Cherry,Almeria,5682,bueno,abono liquido
Corazon de buey,Nijar,4294,medio,NPK
Raf,Roquetas de Mar,3465,bueno,NPK
Pera,El Ejido,8627,muy bueno,abono liquido
Kumato,Almeria,9628,bueno,NPK
Corazon de buey,Almeria,7681,muy bueno,abono organico
Cherry,Almeria,8267,malo,abono foliar
Pera,Almeria,6846,bueno,abono granulado
Kumato,El Ejido,6401,muy bueno,NPK
Raf,Roquetas de Mar,3949,malo,NPK
Corazon de buey,Adra,4524,medio,abono granulado
Kumato,El Ejido,2388,malo,NPK
Corazon de buey,Roquetas de Mar,8204,medio,abono liquido
Kumato,Almeria,3294,muy bueno,abono organico
Raf,Nijar,6768,medio,abono foliar
Kumato,El Ejido,1977,muy bueno,abono liquido
Kumato,Almeria,7422,muy bueno,abono liquido
Corazon de buey,Almeria,8929,medio,abono granulado
Pera,Adra,1117,bueno,NPK
Pera,Adra,4013,medio,abono organico
Cherry,Almeria,6943,bueno,abono liquido
Cherry,Adra,6103,medio,abono liquido
Kumato,Almeria,7972,medio,abono organico
Pera,El Ejido,6485,bueno,NPK
Kumato,Almeria,2155,malo,abono organico
Pera,Nijar,9658,malo,abono liquido
Pera,El Ejido,7158,muy bueno,abono granulado
Pera,Adra,8481,muy bueno,abono organico
Raf,Roquetas de Mar,2641,muy bueno,abono liquido
Kumato,El Ejido,5613,malo,NPK
Corazon de buey,Nijar,8281,bueno,abono liquido
Raf,Roquetas de Mar,2208,medio,abono liquido
Kumato,Roquetas de Mar,9277,medio,abono foliar
Cherry,Almeria,3239,medio,abono granulado
Cherry,Adra,5552,malo,abono foliar
Corazon de buey,Nijar,7306,bueno,abono granulado
Pera,Roquetas de Mar,2192,malo,abono liquido
Pera,Almeria,5783,muy bueno,abono granulado
Pera,Nijar,3006,muy bueno,abono granulado
Raf,Roquetas de Mar,4917,bueno,abono liquido
Pera,Roquetas de Mar,1612,bueno,abono foliar
Pera,El Ejido,5347,bueno,abono foliar
Pera,Almeria,6835,medio,abono foliar
Pera,Adra,3622,medio,NPK
Corazon de buey,El Ejido,4411,medio,abono organico
Kumato,Nijar,2486,bueno,abono granulado
Raf,Roquetas de Mar,6984,bueno,abono granulado
Corazon de buey,Nijar,3181,bueno,abono liquido
Corazon de buey,Adra,3105,malo,abono foliar
Raf,El Ejido,5633,medio,abono granulado
Pera,El Ejido,5777,bueno,NPK
Corazon de buey,Roquetas de Mar,5283,bueno,abono foliar
Kumato,Adra,2589,bueno,abono organico
Pera,Nijar,2669,bueno,abono liquido
Pera,El Ejido,8589,muy bueno,abono foliar
Raf,Almeria,1570,medio,abono granulado
Kumato,Roquetas de Mar,2943,muy bueno,abono foliar
Corazon de buey,Almeria,2222,muy bueno,abono organico
Cherry,Almeria,8690,muy bueno,abono liquido
Pera,Roquetas de Mar,5637,malo,abono foliar
Kumato,El Ejido,6081,medio,abono liquido
Kumato,Nijar,7192,medio,abono organico
Pera,Adra,6814,bueno,abono foliar
Corazon de buey,Nijar,4314,bueno,NPK
Corazon de buey,Almeria,5722,medio,abono organico
Kumato,Nijar,2128,malo,abono foliar
Cherry,Almeria,7573,medio,abono liquido
Raf,Nijar,5992,bueno,abono granulado
Raf,Almeria,3399,muy bueno,abono granulado
Corazon de buey,Roquetas de Mar,2424,medio,abono organico
Raf,Adra,5104,medio,abono granulado
Raf,Nijar,7234,medio,abono foliar
Pera,El Ejido,2485,bueno,abono organico
Cherry,Roquetas de Mar,4373,bueno,NPK
Cherry,El Ejido,6000,malo,abono liquido
Corazon de buey,Adra,1741,medio,abono granulado
Raf,Nijar,6394,muy bueno,abono liquido
Raf,Adra,5340,bueno,abono granulado
Pera,Almeria,4927,malo,abono foliar
Corazon de buey,Adra,5924,muy bueno,abono liquido
Cherry,Nijar,7699,bueno,abono liquido
Raf,Adra,7037,malo,abono foliar
Raf,El Ejido,4411,malo,abono liquido
Cherry,El Ejido,3011,muy bueno,NPK
Corazon de buey,Roquetas de Mar,9402,malo,NPK
Kumato,Adra,6227,muy bueno,abono foliar
Corazon de buey,Nijar,2471,muy bueno,abono organico
Pera,Roquetas de Mar,3456,muy bueno,abono liquido
Corazon de buey,Adra,2257,medio,abono granulado
Cherry,El Ejido,2746,medio,abono liquido
Pera,Nijar,6030,malo,abono granulado
Kumato,Roquetas de Mar,6982,muy bueno,abono organico
Raf,El Ejido,9321,malo,abono granulado
Corazon de buey,El Ejido,8205,malo,abono foliar
Cherry,Adra,4936,medio,abono foliar
Raf,Nijar,6517,malo,abono granulado
Raf,El Ejido,3260,medio,abono organico
Raf,El Ejido,9024,malo,NPK
Kumato,Roquetas de Mar,8624,bueno,abono liquido
Cherry,Almeria,4508,medio,NPK
Kumato,Roquetas de Mar,5738,medio,abono liquido
Raf,Adra,7750,muy bueno,abono organico
Cherry,Roquetas de Mar,9051,muy bueno,abono organico
Kumato,El Ejido,7507,medio,abono organico
Pera,El Ejido,3493,malo,abono granulado
Corazon de buey,Adra,8880,bueno,abono granulado
Corazon de buey,Roquetas de Mar,3314,muy bueno,abono organico
Corazon de buey,Almeria,1417,malo,NPK
Cherry,El Ejido,6320,bueno,abono granulado
Kumato,Nijar,6303,muy bueno,abono foliar
Raf,Nijar,7525,medio,abono granulado
Corazon de buey,Roquetas de Mar,1861,medio,NPK
Raf,Nijar,8549,muy bueno,abono organico
Kumato,Almeria,6305,bueno,abono organico
Corazon de buey,Nijar,8748,muy bueno,abono organico
Cherry,Roquetas de Mar,4493,bueno,abono liquido
Kumato,El Ejido,6476,medio,abono liquido
Raf,Roquetas de Mar,4064,medio,abono liquido
Corazon de buey,Adra,4129,medio,abono granulado
Raf,El Ejido,6455,malo,abono organico
Kumato,Roquetas de Mar,4728,muy bueno,NPK
Pera,El Ejido,7105,medio,abono organico
Kumato,Almeria,2490,medio,abono foliar
Kumato,El Ejido,8663,muy bueno,abono foliar
Raf,Roquetas de Mar,5462,bueno,abono granulado
Raf,El Ejido,4248,bueno,abono organico
Kumato,Nijar,1129,medio,abono liquido
Raf,Almeria,3480,muy bueno,abono organico
Kumato,El Ejido,7641,malo,abono foliar
Pera,Adra,6495,malo,abono liquido
Corazon de buey,Roquetas de Mar,2058,malo,abono organico
Corazon de buey,Adra,4076,medio,abono granulado
Corazon de buey,El Ejido,9722,medio,abono granulado
Corazon de buey,Almeria,5082,malo,abono organico
Raf,Almeria,1787,medio,abono organico
Corazon de buey,Almeria,3973,malo,abono liquido
Cherry,El Ejido,1667,malo,NPK
Corazon de buey,Roquetas de Mar,9472,medio,NPK
Pera,Almeria,1495,malo,abono foliar
Pera,Nijar,2875,muy bueno,abono liquido
Raf,Almeria,4867,medio,abono liquido
Pera,Adra,4875,medio,abono liquido
Kumato,Adra,6074,malo,abono liquido
Cherry,El Ejido,8672,bueno,abono foliar
Raf,Nijar,2837,muy bueno,abono foliar
Pera,Nijar,8065,medio,abono liquido
Corazon de buey,El Ejido,5083,muy bueno,abono foliar
Kumato,Nijar,6701,malo,NPK
Corazon de buey,Adra,3399,bueno,NPK
Pera,Adra,7802,medio,abono foliar
Raf,Roquetas de Mar,2106,bueno,NPK
Cherry,Adra,5617,bueno,abono liquido
